Identifiant_de_l_etablissement;Nom_etablissement;Type_etablissement;Statut_public_prive;Adresse_1;Adresse_2;Adresse_3;Code postal;Code_commune;Nom_commune;Code_departement;Code_academie;Code_region;Ecole_maternelle;Ecole_elementaire;Voie_generale;Voie_technologique;Voie_professionnelle;Telephone;Fax;Web;Mail;Restauration;Hebergement;ULIS;Apprentissage;Segpa;Section_arts;Section_cinema;Section_theatre;Section_sport;Section_internationale;Section_europeenne;Lycee_Agricole;Lycee_militaire;Lycee_des_metiers;Post_BAC;Appartenance_Education_Prioritaire;GRETA;SIREN_SIRET;Nombre_d_eleves;Fiche_onisep;position;Type_contrat_prive;Libelle_departement;Libelle_academie;Libelle_region;coordonnee_X;coordonnee_Y;epsg;nom_circonscription;latitude;longitude;precision_localisation;date_ouverture;date_maj_ligne;etat;ministere_tutelle;etablissement_multi_lignes;rpi_concentre;rpi_disperse;code_nature;libelle_nature;Code_type_contrat_prive;PIAL;etablissement_mere;type_rattachement_etablissement_mere;code_bassin_formation;libelle_bassin_formation
0781829P;Ecole maternelle Mansart;Ecole;Public;17 boulevard Vauban;;78180 MONTIGNY LE BRETONNEUX;78180;78423;Montigny-le-Bretonneux;78;25;11;1;0;;;;0130436167;;;ce.0781829P@ac-versailles.fr;0;0;0;;;;;;;;;;;;;;;21780423600339;93;;48.7839352025,2.04680932481;SANS OBJET;Yvelines;Versailles;Ile-de-France;629965.0;6854183.3;EPSG:2154;Circonscription d'inspection du 1er degré de Montigny le Bretonneux;48.783935202455126;2.046809324814308;Numéro de rue;1987-09-01;2020-10-01;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0781954A;;;25006;078F-SAINT-QUENTIN-EN-YVELINES
0781847J;Ecole élémentaire privée Saint Benoit;Ecole;Privé;12 rue ALEXANDRE LANGE;;78000 VERSAILLES;78000;78646;Versailles;78;25;11;1;1;;;;0139556136;;;info@ecolesaintbenoit.fr;1;0;0;;;;;;;;;;;;;;;33037577500062;93;;48.8158095973,2.13783959917;HORS CONTRAT;Yvelines;Versailles;Ile-de-France;636691.8;6857650.3;EPSG:2154;Circonscription d'inspection du 1er degré de Montigny le Bretonneux;48.815809597320104;2.1378395991720396;Numéro de rue;1987-12-01;2020-10-01;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;10;;;;25007;078G-PLAISIR-VERSAILLES
0781868G;Ecole maternelle Le Bois aux Moines;Ecole;Public;Rue des Rosiers;;78520 LIMAY;78520;78335;Limay;78;25;11;1;0;;;;0130920312;;;ce.0781868G@ac-versailles.fr;1;0;0;;;;;;;;;;;;;;;21780335200145;95;;49.0036864681,1.7327294345;SANS OBJET;Yvelines;Versailles;Ile-de-France;607282.1;6878940.7;EPSG:2154;Circonscription d'inspection du 1er degré de Mantes la Ville;49.00368646807955;1.73272943450386;Numéro de rue;1989-09-01;2020-10-01;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0780116C;;;25002;078B-MANTES-LA-JOLIE
0781869H;Ecole élémentaire Arthur Rimbaud;Ecole;Public;13 place Etienne Marcel;;78180 MONTIGNY LE BRETONNEUX;78180;78423;Montigny-le-Bretonneux;78;25;11;0;1;;;;0130432592;;;ce.0781869H@ac-versailles.fr;1;0;0;;;;;;;;;;;;;;;21780423600651;107;;48.7808778235,2.0437498284;SANS OBJET;Yvelines;Versailles;Ile-de-France;629736.1;6853846.1;EPSG:2154;Circonscription d'inspection du 1er degré de Montigny le Bretonneux;48.780877823537104;2.0437498283988407;Numéro de rue;1989-09-01;2020-10-01;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0781954A;;;25006;078F-SAINT-QUENTIN-EN-YVELINES
0781870J;Ecole élémentaire André Chenier;Ecole;Public;01 rue Colette;;78180 MONTIGNY LE BRETONNEUX;78180;78423;Montigny-le-Bretonneux;78;25;11;0;1;;;;0130570195;;;ce.0781870J@ac-versailles.fr;1;0;0;;;;;;;;;;;;;;;21780423600396;156;;48.7788718908,2.04372942664;SANS OBJET;Yvelines;Versailles;Ile-de-France;629731.9;6853623.1;EPSG:2154;Circonscription d'inspection du 1er degré de Montigny le Bretonneux;48.7788718908464;2.043729426638535;Numéro de rue;1989-09-01;2020-10-01;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0781954A;;;25006;078F-SAINT-QUENTIN-EN-YVELINES
0781888D;Ecole maternelle Les Farfadets;Ecole;Public;14 bis route de Guernes;;78520 FOLLAINVILLE DENNEMONT;78520;78239;Follainville-Dennemont;78;25;11;1;0;;;;0134779838;;;ce.0781888D@ac-versailles.fr;1;0;0;;;;;;;;;;;;;;;21780239600044;99;;49.0140180775,1.69466066129;SANS OBJET;Yvelines;Versailles;Ile-de-France;604516.1;6880134.9;EPSG:2154;Circonscription d'inspection du 1er degré de Mantes la Jolie II;49.014018077495216;1.6946606612879946;Numéro de rue;1990-09-01;2020-10-01;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;1;;101;ECOLE MATERNELLE;99;0781098V;;;25002;078B-MANTES-LA-JOLIE
0781891G;Ecole maternelle Jacques Liauzun;Ecole;Public;13 rue des Bosquets;;78470 ST REMY LES CHEVREUSE;78470;78575;Saint-Rémy-lès-Chevreuse;78;25;11;1;0;;;;0130520981;;;ce.0781891G@ac-versailles.fr;1;0;0;;;;;;;;;;;;;;;21780575300050;76;;48.7146406357,2.08036992668;SANS OBJET;Yvelines;Versailles;Ile-de-France;632341.0;6846450.1;EPSG:2154;Circonscription d'inspection du 1er degré de Chevreuse;48.71464063565893;2.0803699266830793;Numéro de rue;1990-09-01;2020-10-01;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0780418F;;;25006;078F-SAINT-QUENTIN-EN-YVELINES
0781923S;Ecole maternelle du Parc;Ecole;Public;236 avenue Ernest Jolly;;78955 CARRIERES SOUS POISSY;78955;78123;Carrières-sous-Poissy;78;25;11;1;0;;;;0139750831;;;ce.0781923S@ac-versailles.fr;1;0;0;;;;;;;;;;;;;;;21780123200166;104;;48.9429776208,2.0326096883;SANS OBJET;Yvelines;Versailles;Ile-de-France;629138.4;6871879.5;EPSG:2154;Circonscription d'inspection du 1er degré de Carrières-sous-Poissy;48.942977620764864;2.0326096882991727;Numéro de rue;1991-09-01;2020-10-01;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0780267S;;;25003;078C-POISSY-SARTROUVILLE
0781925U;Ecole maternelle Jean de La Fontaine;Ecole;Public;30 rue des Saussaies;;78510 TRIEL SUR SEINE;78510;78624;Triel-sur-Seine;78;25;11;1;0;;;;0139750670;;;ce.0781925U@ac-versailles.fr;1;0;0;;;;;;;;;;;;;;;21780624900074;85;;48.9790548459,2.01875982437;SANS OBJET;Yvelines;Versailles;Ile-de-France;628173.8;6875903.7;EPSG:2154;Circonscription d'inspection du 1er degré de Chanteloup les Vignes;48.97905484591955;2.018759824374532;Numéro de rue;1991-09-01;2020-10-01;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0783248G;;;25003;078C-POISSY-SARTROUVILLE
0781937G;Ecole élémentaire Jean Moulin;Ecole;Public;06 rue DE DAMPIERRE;;78460 CHEVREUSE;78460;78160;Chevreuse;78;25;11;0;1;;;;0130521352;;;ce.0781937G@ac-versailles.fr;1;0;0;;;;;;;;;;;;;;;21780160400026;196;;48.7076791372,2.03834952781;SANS OBJET;Yvelines;Versailles;Ile-de-France;629240.2;6845713.0;EPSG:2154;Circonscription d'inspection du 1er degré de Chevreuse;48.707679137204636;2.0383495278138652;Numéro de rue;1991-09-01;2020-10-01;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;1;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0780418F;;;25006;078F-SAINT-QUENTIN-EN-YVELINES
0781968R;Ecole élémentaire Jean Monnet;Ecole;Public;19 rue de Bruxelles;;78990 ELANCOURT;78990;78208;Elancourt;78;25;11;0;1;;;;0130664460;;;ce.0781968R@ac-versailles.fr;0;0;1;;;;;;;;;;;;;;;21780208100265;190;;48.7931933341,1.97415992188;SANS OBJET;Yvelines;Versailles;Ile-de-France;624640.8;6855279.5;EPSG:2154;Circonscription d'inspection du 1er degré d'Elancourt;48.79319333411836;1.9741599218760584;Numéro de rue;1993-06-30;2020-10-01;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0780856G;;;25006;078F-SAINT-QUENTIN-EN-YVELINES
0782101K;Ecole élémentaire Jean Moulin;Ecole;Public;19 boulevard de la République;;78360 MONTESSON;78360;78418;Montesson;78;25;11;0;1;;;;0139523980;;;ce.0782101K@ac-versailles.fr;1;0;0;;;;;;;;;;;;;;;21780418600120;251;;48.9070977136,2.14666066613;SANS OBJET;Yvelines;Versailles;Ile-de-France;637449.2;6867793.5;EPSG:2154;Circonscription d'inspection du 1er degré du Vésinet;48.90709771358315;2.1466606661286787;Numéro de rue;1994-09-01;2020-10-01;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0783156G;;;25003;078C-POISSY-SARTROUVILLE
0782122H;Ecole maternelle Willy Brandt;Ecole;Public;9 rue de Dublin;;78990 ELANCOURT;78990;78208;Elancourt;78;25;11;1;0;;;;0130665032;;;ce.0782122H@ac-versailles.fr;1;0;0;;;;;;;;;;;;;;;21780208100273;105;;48.7933009849,1.96838024726;SANS OBJET;Yvelines;Versailles;Ile-de-France;624216.4;6855297.0;EPSG:2154;Circonscription d'inspection du 1er degré d'Elancourt;48.793300984866136;1.9683802472570522;Numéro de rue;1995-09-01;2020-10-01;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0780856G;;;25006;078F-SAINT-QUENTIN-EN-YVELINES
0782175R;Ecole maternelle Jean Jaurès;Ecole;Public;05 RUE DU BAS DE LA PLAINE;;78500 SARTROUVILLE;78500;78586;Sartrouville;78;25;11;1;0;;;;0139135014;;;ce.0782175R@ac-versailles.fr;1;0;0;;;;;;;;;;;;;;;21780586000244;210;;48.9251457088,2.15892045497;SANS OBJET;Yvelines;Versailles;Ile-de-France;638369.2;6869790.7;EPSG:2154;Circonscription d'inspection du 1er degré de Sartrouville;48.92514570877826;2.158920454965092;Numéro de rue;1965-05-01;2020-10-01;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0783463R;;;25003;078C-POISSY-SARTROUVILLE
0782177T;Ecole maternelle La Roseraie;Ecole;Public;Rue Alexandre Turpault;;78390 BOIS D ARCY;78390;78073;Bois-d'Arcy;78;25;11;1;0;;;;0130455768;;;ce.0782177T@ac-versailles.fr;1;0;0;;;;;;;;;;;;;;;21780073900112;134;;48.8021119096,2.0317001164;SANS OBJET;Yvelines;Versailles;Ile-de-France;628879.7;6856217.7;EPSG:2154;Circonscription d'inspection du 1er degré de Bois d'Arcy;48.80211190959271;2.031700116404711;Numéro de rue;1965-05-01;2020-10-01;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0780761D;;;25007;078G-PLAISIR-VERSAILLES
0782186C;Ecole maternelle Ampère;Ecole;Public;19 rue Ampère;;78100 ST GERMAIN EN LAYE;78100;78551;Saint-Germain-en-Laye;78;25;11;1;0;;;;0139738656;;;ce.0782186C@ac-versailles.fr;1;0;0;;;;;;;;;;;;;;;20008692400061;173;;48.9012868625,2.08064008978;SANS OBJET;Yvelines;Versailles;Ile-de-France;632602.5;6867201.7;EPSG:2154;Circonscription d'inspection du 1er degré de Saint Germain;48.90128686253713;2.0806400897768964;Numéro de rue;1965-05-01;2020-10-01;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0781204K;;;25005;078E-SAINT-GERMAIN-EN-LAYE
0782222S;Ecole maternelle Jean Jaurès;Ecole;Public;Rue des Acacias;;78600 LE MESNIL LE ROI;78600;78396;Le Mesnil-le-Roi;78;25;11;1;0;;;;0139624865;;;ce.0782222S@ac-versailles.fr;1;0;0;;;;;;;;;;;;;;;21780396400048;42;;48.9376349052,2.13000934093;SANS OBJET;Yvelines;Versailles;Ile-de-France;636266.1;6871202.4;EPSG:2154;Circonscription d'inspection du 1er degré du Vésinet;48.93763490516007;2.1300093409267458;Numéro de rue;1965-05-01;2020-10-01;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0783156G;;;25003;078C-POISSY-SARTROUVILLE
0782224U;Ecole maternelle Danielle Casanova;Ecole;Public;23 rue Lamarck;;78500 SARTROUVILLE;78500;78586;Sartrouville;78;25;11;1;0;;;;0139131887;;;ce.0782224U@ac-versailles.fr;1;0;0;;;;;;;;;;;;;;;21780586000178;179;;48.9311866918,2.16152941989;SANS OBJET;Yvelines;Versailles;Ile-de-France;638567.5;6870460.4;EPSG:2154;Circonscription d'inspection du 1er degré de Sartrouville;48.931186691796825;2.1615294198921853;Numéro de rue;1965-05-01;2020-10-01;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0783463R;;;25003;078C-POISSY-SARTROUVILLE
0782225V;Ecole maternelle Joliot-Curie;Ecole;Public;79 rue Robert Villoing;;78500 SARTROUVILLE;78500;78586;Sartrouville;78;25;11;1;0;;;;0139134713;;;ce.0782225V@ac-versailles.fr;1;0;0;;;;;;;;;;;;;;;21780586000269;181;;48.941719042,2.18073032822;SANS OBJET;Yvelines;Versailles;Ile-de-France;639986.4;6871616.8;EPSG:2154;Circonscription d'inspection du 1er degré de Sartrouville;48.941719042013034;2.1807303282242345;Numéro de rue;1965-05-01;2020-10-01;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0783463R;;;25003;078C-POISSY-SARTROUVILLE
0782228Y;Ecole maternelle Paul Eluard;Ecole;Public;11  ROUTE NATIONALE 13;;78840 FRENEUSE;78840;78255;Freneuse;78;25;11;1;0;;;;0130930532;;;ce.0782228Y@ac-versailles.fr;1;0;0;;;;;;;;;;;;;;;21780255200059;147;;49.0377197929,1.59770983664;SANS OBJET;Yvelines;Versailles;Ile-de-France;597471.8;6882892.0;EPSG:2154;Circonscription d'inspection du 1er degré de Rosny sur Seine;49.03771979291714;1.5977098366436495;Numéro de rue;1965-05-01;2020-10-01;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0781916J;;;25002;078B-MANTES-LA-JOLIE
0782231B;Ecole maternelle Jean de La Fontaine;Ecole;Public;22 rue Jean de la Fontaine;;78440 GARGENVILLE;78440;78267;Gargenville;78;25;11;1;0;;;;0130988921;;;ce.0782231B@ac-versailles.fr;0;0;0;;;;;;;;;;;;;;;21780267700062;106;;48.9896446773,1.81348045071;SANS OBJET;Yvelines;Versailles;Ile-de-France;613166.2;6877287.5;EPSG:2154;Circonscription d'inspection du 1er degré de Meulan;48.98964467730761;1.813480450711907;Numéro de rue;1965-05-01;2020-10-01;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0781098V;;;25002;078B-MANTES-LA-JOLIE
0782237H;Ecole maternelle Les Lavandes;Ecole;Public;Boulevard Renard Benoît;;78680 EPONE;78680;78217;Epône;78;25;11;1;0;;;;0130956274;;;ce.0782237H@ac-versailles.fr;0;0;0;;;;;;;;;;;;;;;21780217200023;102;;48.9582479732,1.81044944971;SANS OBJET;Yvelines;Versailles;Ile-de-France;612891.8;6873799.7;EPSG:2154;Circonscription d'inspection du 1er degré d'Aubergenville;48.95824797319681;1.810449449708216;Numéro de rue;1965-05-01;2020-10-01;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0780506B;;;25001;078A-LES MUREAUX
0782253A;Ecole maternelle Centre;Ecole;Public;28 bis rue Jean Laurent;;78110 LE VESINET;78110;78650;Le Vésinet;78;25;11;1;0;;;;0139524008;;;ce.0782253A@ac-versailles.fr;1;0;0;;;;;;;;;;;;;;;21780650400064;106;;48.8949128759,2.13441962353;SANS OBJET;Yvelines;Versailles;Ile-de-France;636537.1;6866448.4;EPSG:2154;Circonscription d'inspection du 1er degré du Vésinet;48.89491287591393;2.1344196235280246;Numéro de rue;1965-05-01;2020-10-01;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0780507C;;;25005;078E-SAINT-GERMAIN-EN-LAYE
0782254B;Ecole maternelle Les Charmettes;Ecole;Public;48 avenue des Pages;;78110 LE VESINET;78110;78650;Le Vésinet;78;25;11;1;0;;;;0130714423;;;ce.0782254B@ac-versailles.fr;1;0;0;;;;;;;;;;;;;;;21780650400072;80;;48.9009432924,2.13596039704;SANS OBJET;Yvelines;Versailles;Ile-de-France;636657.4;6867117.7;EPSG:2154;Circonscription d'inspection du 1er degré du Vésinet;48.90094329235296;2.1359603970435797;Numéro de rue;1965-05-01;2020-10-01;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0780507C;;;25005;078E-SAINT-GERMAIN-EN-LAYE
0782255C;Ecole maternelle Princesse;Ecole;Public;19 rue de Verdun;;78110 LE VESINET;78110;78650;Le Vésinet;78;25;11;1;0;;;;0139763110;;;ce.0782255C@ac-versailles.fr;1;0;0;;;;;;;;;;;;;;;21780650400080;117;;48.8836542267,2.12986935695;SANS OBJET;Yvelines;Versailles;Ile-de-France;636189.7;6865200.2;EPSG:2154;Circonscription d'inspection du 1er degré du Vésinet;48.88365422670106;2.129869356954479;Numéro de rue;1965-05-01;2020-10-01;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0780507C;;;25005;078E-SAINT-GERMAIN-EN-LAYE
0782282G;Ecole maternelle Les Lutins;Ecole;Public;27 rue des Chantiers;;78000 VERSAILLES;78000;78646;Versailles;78;25;11;1;0;;;;0139504839;;;ce.0782282G@ac-versailles.fr;1;0;0;;;;;;;;;;;;;;;21780646200172;222;;48.7966716061,2.13818040998;SANS OBJET;Yvelines;Versailles;Ile-de-France;636693.6;6855522.2;EPSG:2154;Circonscription d'inspection du 1er degré de Versailles;48.796671606108816;2.1381804099822483;Numéro de rue;1965-05-01;2020-10-01;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0780718G;;;25007;078G-PLAISIR-VERSAILLES
0782424L;Ecole maternelle René Coty;Ecole;Public;Allée du Verger;;78580 MAULE;78580;78380;Maule;78;25;11;1;0;;;;0130907685;;;ce.0782424L@ac-versailles.fr;1;0;0;;;;;;;;;;;;;;;21780380800054;53;;48.912973378,1.85174014475;SANS OBJET;Yvelines;Versailles;Ile-de-France;615842.0;6868720.8;EPSG:2154;Circonscription d'inspection du 1er degré d'Aubergenville;48.9129733780262;1.8517401447543889;Numéro de rue;1965-05-01;2020-10-01;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0780506B;;;25001;078A-LES MUREAUX
0782429S;Ecole maternelle Jean Moulin;Ecole;Public;20 rue du Plateau;;78410 AUBERGENVILLE;78410;78029;Aubergenville;78;25;11;1;0;;;;0130957077;;;ce.0782429S@ac-versailles.fr;1;0;0;;;;;;;;;;;;;;;21780029100080;136;;48.9585477708,1.8619993461;SANS OBJET;Yvelines;Versailles;Ile-de-France;616666.9;6873777.4;EPSG:2154;Circonscription d'inspection du 1er degré d'Aubergenville;48.9585477708245;1.8619993460968858;Numéro de rue;1965-05-01;2020-10-01;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0780506B;;;25001;078A-LES MUREAUX
0782431U;Ecole maternelle Professeur Ramon;Ecole;Public;Avenue de l'Amiral Lemonnier;;78160 MARLY LE ROI;78160;78372;Marly-le-Roi;78;25;11;1;0;;;;0139163967;;;ce.0782431U@ac-versailles.fr;1;0;0;;;;;;;;;;;;;;;21780372500068;75;;48.8779296164,2.09740937298;SANS OBJET;Yvelines;Versailles;Ile-de-France;633802.1;6864590.4;EPSG:2154;Circonscription d'inspection du 1er degré du Pecq-Marly;48.87792961636238;2.09740937298472;Numéro de rue;1965-05-01;2020-10-01;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0783215W;;;25005;078E-SAINT-GERMAIN-EN-LAYE
0782434X;Ecole maternelle Gabriel Fauré;Ecole;Public;12 rue du Général Leclerc;;78430 LOUVECIENNES;78430;78350;Louveciennes;78;25;11;1;0;;;;0139692806;;;ce.0782434X@ac-versailles.fr;1;0;0;;;;;;;;;;;;;;;21780350100063;86;;48.8610552486,2.11530056751;SANS OBJET;Yvelines;Versailles;Ile-de-France;635093.2;6862699.3;EPSG:2154;Circonscription d'inspection du 1er degré de La Celle Saint Cloud - TICE;48.861055248559225;2.1153005675122016;Numéro de rue;1965-05-01;2020-10-01;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0783215W;;;25005;078E-SAINT-GERMAIN-EN-LAYE
0782437A;Ecole maternelle Foch;Ecole;Public;01 RUE DES FAUVETTES;;78300 POISSY;78300;78498;Poissy;78;25;11;1;0;;;;0130650185;;;ce.0782437A@ac-versailles.fr;1;0;0;;;;;;;;;;;;;;;21780498800038;125;;48.9299653391,2.05264963105;SANS OBJET;Yvelines;Versailles;Ile-de-France;630588.9;6870414.8;EPSG:2154;Circonscription d'inspection du 1er degré de Poissy;48.9299653391066;2.0526496310519002;Numéro de rue;1965-05-01;2020-10-01;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0783358B;;;25003;078C-POISSY-SARTROUVILLE
0782495N;Ecole maternelle Jules Ferry;Ecole;Public;02 ALLEE DES BOIS BLANCS;;78170 LA CELLE ST CLOUD;78170;78126;La Celle-Saint-Cloud;78;25;11;1;0;;;;0130821792;;;ce.0782495N@ac-versailles.fr;1;0;0;;;;;;;;;;;;;;;21780126500042;136;;48.8465836121,2.12844972699;SANS OBJET;Yvelines;Versailles;Ile-de-France;636040.1;6861079.5;EPSG:2154;Circonscription d'inspection du 1er degré de La Celle Saint Cloud - TICE;48.846583612124874;2.1284497269899556;Numéro de rue;1965-05-01;2020-10-01;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0780504Z;;;25005;078E-SAINT-GERMAIN-EN-LAYE
0782498S;Ecole maternelle Morel de Vinde;Ecole;Public;28 avenue de la Jonchère;;78170 LA CELLE ST CLOUD;78170;78126;La Celle-Saint-Cloud;78;25;11;1;0;;;;0130781591;;;ce.0782498S@ac-versailles.fr;1;0;0;;;;;;;;;;;;;;;21780126500117;154;;48.8580431926,2.14460999749;SANS OBJET;Yvelines;Versailles;Ile-de-France;637239.8;6862340.7;EPSG:2154;Circonscription d'inspection du 1er degré de La Celle Saint Cloud - TICE;48.85804319261312;2.1446099974854014;Numéro de rue;1965-05-01;2020-10-01;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0780504Z;;;25005;078E-SAINT-GERMAIN-EN-LAYE
0782508C;Ecole maternelle Le Long Chemin;Ecole;Public;27 rue des Ecouvilliers;;78700 CONFLANS STE HONORINE;78700;78172;Conflans-Sainte-Honorine;78;25;11;1;0;;;;0134908460;;;ce.0782508C@ac-versailles.fr;1;0;0;;;;;;;;;;;;;;;21780172900112;154;;49.00029382,2.09612959756;SANS OBJET;Yvelines;Versailles;Ile-de-France;633864.0;6878197.9;EPSG:2154;Circonscription d'inspection du 1er degré de Conflans Sainte Honorine;49.000293820031004;2.0961295975598886;Numéro de rue;1965-05-01;2020-10-01;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0780050F;;;25003;078C-POISSY-SARTROUVILLE
0782514J;Ecole maternelle Les Basses Roches;Ecole;Public;Rue Jean Broutin;;78700 CONFLANS STE HONORINE;78700;78172;Conflans-Sainte-Honorine;78;25;11;1;0;;;;0134908360;;;ce.0782514J@ac-versailles.fr;1;0;0;;;;;;;;;;;;;;;21780172900203;167;;49.0042887883,2.09966036645;SANS OBJET;Yvelines;Versailles;Ile-de-France;634127.4;6878639.2;EPSG:2154;Circonscription d'inspection du 1er degré de Conflans Sainte Honorine;49.00428878834726;2.099660366454547;Numéro de rue;1965-05-01;2020-10-01;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0780050F;;;25003;078C-POISSY-SARTROUVILLE
0782975K;Ecole maternelle Camille Saint-Saens;Ecole;Public;01 RUE PAUL DOUMER;;78430 LOUVECIENNES;78430;78350;Louveciennes;78;25;11;1;0;;;;0139697610;;;ce.0782975K@ac-versailles.fr;1;0;0;;;;;;;;;;;;;;;21780350100022;80;;48.863330739,2.12068043175;SANS OBJET;Yvelines;Versailles;Ile-de-France;635490.7;6862947.9;EPSG:2154;Circonscription d'inspection du 1er degré de La Celle Saint Cloud - TICE;48.86333073901392;2.1206804317548;Numéro de rue;1965-07-01;2020-10-01;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0783215W;;;25005;078E-SAINT-GERMAIN-EN-LAYE
0783069M;Ecole maternelle Les Alouettes;Ecole;Public;Rue des Cent Arpents;;78420 CARRIERES SUR SEINE;78420;78124;Carrières-sur-Seine;78;25;11;1;0;;;;0139576031;;;ce.0783069M@ac-versailles.fr;1;0;0;;;;;;;;;;;;;;;21780124000029;131;;48.9166904769,2.17445998192;SANS OBJET;Yvelines;Versailles;Ile-de-France;639498.0;6868838.5;EPSG:2154;Circonscription d'inspection du 1er degré du Vésinet;48.91669047686766;2.1744599819180648;Numéro de rue;1966-04-22;2020-10-01;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0780577D;;;25003;078C-POISSY-SARTROUVILLE
0783070N;Ecole maternelle Montebello;Ecole;Public;05 AVENUE MONTEBELLO;;78600 MAISONS LAFFITTE;78600;78358;Maisons-Laffitte;78;25;11;1;0;;;;0134931113;;;ce.0783070N@ac-versailles.fr;1;0;0;;;;;;;;;;;;;;;21780358400085;82;;48.9574474658,2.15823955388;SANS OBJET;Yvelines;Versailles;Ile-de-France;638357.6;6873383.1;EPSG:2154;Circonscription d'inspection du 1er degré du Vésinet;48.957447465837916;2.1582395538804446;Numéro de rue;1966-04-26;2020-10-01;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0783156G;;;25003;078C-POISSY-SARTROUVILLE
